ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source
ids-838-NoseAndCloud,ids-838,NoseAndCloud,True,NoseAndCloud-True,,
ids-839-concepts,ids-839,concepts,1256,,,
ids-839-forms,ids-839,forms,1336,,,
ids-839-senses,ids-839,senses,1258,,,
ids-839-BreastAndStar,ids-839,BreastAndStar,True,BreastAndStar-True,,
ids-839-FootAndBed,ids-839,FootAndBed,True,FootAndBed-True,,
ids-839-IntestinesAndCross,ids-839,IntestinesAndCross,True,IntestinesAndCross-True,,
ids-840-concepts,ids-840,concepts,673,,,
ids-840-forms,ids-840,forms,884,,,
ids-840-senses,ids-840,senses,673,,,
johanssonsoundsymbolic-Achumawi-concepts,johanssonsoundsymbolic-Achumawi,concepts,263,,,
johanssonsoundsymbolic-Achumawi-forms,johanssonsoundsymbolic-Achumawi,forms,322,,,
johanssonsoundsymbolic-Achumawi-senses,johanssonsoundsymbolic-Achumawi,senses,322,,,
johanssonsoundsymbolic-Adyghe-concepts,johanssonsoundsymbolic-Adyghe,concepts,256,,,
johanssonsoundsymbolic-Adyghe-forms,johanssonsoundsymbolic-Adyghe,forms,308,,,
johanssonsoundsymbolic-Adyghe-senses,johanssonsoundsymbolic-Adyghe,senses,308,,,
johanssonsoundsymbolic-Aguaruna-concepts,johanssonsoundsymbolic-Aguaruna,concepts,280,,,
johanssonsoundsymbolic-Aguaruna-forms,johanssonsoundsymbolic-Aguaruna,forms,340,,,
johanssonsoundsymbolic-Aguaruna-senses,johanssonsoundsymbolic-Aguaruna,senses,340,,,
johanssonsoundsymbolic-Ahtena-concepts,johanssonsoundsymbolic-Ahtena,concepts,276,,,
johanssonsoundsymbolic-Ahtena-forms,johanssonsoundsymbolic-Ahtena,forms,331,,,
johanssonsoundsymbolic-Ahtena-senses,johanssonsoundsymbolic-Ahtena,senses,331,,,
johanssonsoundsymbolic-Ahtena-NeckAndCloud,johanssonsoundsymbolic-Ahtena,NeckAndCloud,True,NeckAndCloud-True,,
johanssonsoundsymbolic-Ahtena-TesticlesAndEgg,johanssonsoundsymbolic-Ahtena,TesticlesAndEgg,True,TesticlesAndEgg-True,,
johanssonsoundsymbolic-Ainu-concepts,johanssonsoundsymbolic-Ainu,concepts,274,,,
johanssonsoundsymbolic-Ainu-forms,johanssonsoundsymbolic-Ainu,forms,333,,,
johanssonsoundsymbolic-Ainu-senses,johanssonsoundsymbolic-Ainu,senses,333,,,
johanssonsoundsymbolic-Ainu-SkinAndBark,johanssonsoundsymbolic-Ainu,SkinAndBark,True,SkinAndBark-True,,
johanssonsoundsymbolic-Alabama-concepts,johanssonsoundsymbolic-Alabama,concepts,284,,,
johanssonsoundsymbolic-Alabama-forms,johanssonsoundsymbolic-Alabama,forms,344,,,
johanssonsoundsymbolic-Alabama-senses,johanssonsoundsymbolic-Alabama,senses,344,,,
johanssonsoundsymbolic-Amarakaeri-concepts,johanssonsoundsymbolic-Amarakaeri,concepts,258,,,
johanssonsoundsymbolic-Amarakaeri-forms,johanssonsoundsymbolic-Amarakaeri,forms,317,,,
johanssonsoundsymbolic-Amarakaeri-senses,johanssonsoundsymbolic-Amarakaeri,senses,317,,,
johanssonsoundsymbolic-Arabela-concepts,johanssonsoundsymbolic-Arabela,concepts,258,,,
johanssonsoundsymbolic-Arabela-forms,johanssonsoundsymbolic-Arabela,forms,309,,,
johanssonsoundsymbolic-Arabela-senses,johanssonsoundsymbolic-Arabela,senses,309,,,
johanssonsoundsymbolic-Arapaho-concepts,johanssonsoundsymbolic-Arapaho,concepts,283,,,
johanssonsoundsymbolic-Arapaho-forms,johanssonsoundsymbolic-Arapaho,forms,343,,,
johanssonsoundsymbolic-Arapaho-senses,johanssonsoundsymbolic-Arapaho,senses,343,,,
johanssonsoundsymbolic-Atakapa-concepts,johanssonsoundsymbolic-Atakapa,concepts,263,,,
johanssonsoundsymbolic-Atakapa-forms,johanssonsoundsymbolic-Atakapa,forms,321,,,
johanssonsoundsymbolic-Atakapa-senses,johanssonsoundsymbolic-Atakapa,senses,321,,,
johanssonsoundsymbolic-Atakapa-SkinAndBark,johanssonsoundsymbolic-Atakapa,SkinAndBark,True,SkinAndBark-True,,
johanssonsoundsymbolic-Atakapa-ToothAndSeed,johanssonsoundsymbolic-Atakapa,ToothAndSeed,True,ToothAndSeed-True,,
johanssonsoundsymbolic-Aymara-concepts,johanssonsoundsymbolic-Aymara,concepts,277,,,
johanssonsoundsymbolic-Aymara-forms,johanssonsoundsymbolic-Aymara,forms,337,,,
johanssonsoundsymbolic-Aymara-senses,johanssonsoundsymbolic-Aymara,senses,337,,,
johanssonsoundsymbolic-Ayoreo-concepts,johanssonsoundsymbolic-Ayoreo,concepts,268,,,
johanssonsoundsymbolic-Ayoreo-forms,johanssonsoundsymbolic-Ayoreo,forms,325,,,
johanssonsoundsymbolic-Ayoreo-senses,johanssonsoundsymbolic-Ayoreo,senses,325,,,
johanssonsoundsymbolic-Bangime-concepts,johanssonsoundsymbolic-Bangime,concepts,254,,,
johanssonsoundsymbolic-Bangime-forms,johanssonsoundsymbolic-Bangime,forms,291,,,
johanssonsoundsymbolic-Bangime-senses,johanssonsoundsymbolic-Bangime,senses,291,,,
johanssonsoundsymbolic-Bambassi-concepts,johanssonsoundsymbolic-Bambassi,concepts,251,,,
johanssonsoundsymbolic-Bambassi-forms,johanssonsoundsymbolic-Bambassi,forms,302,,,
johanssonsoundsymbolic-Bambassi-senses,johanssonsoundsymbolic-Bambassi,senses,302,,,
johanssonsoundsymbolic-Bambassi-EarAndLeaf,johanssonsoundsymbolic-Bambassi,EarAndLeaf,True,EarAndLeaf-True,,
johanssonsoundsymbolic-BankanTeyDogon-concepts,johanssonsoundsymbolic-BankanTeyDogon,concepts,265,,,
johanssonsoundsymbolic-BankanTeyDogon-forms,johanssonsoundsymbolic-BankanTeyDogon,forms,317,,,
johanssonsoundsymbolic-BankanTeyDogon-senses,johanssonsoundsymbolic-BankanTeyDogon,senses,317,,,
johanssonsoundsymbolic-Basque-concepts,johanssonsoundsymbolic-Basque,concepts,280,,,
johanssonsoundsymbolic-Basque-forms,johanssonsoundsymbolic-Basque,forms,340,,,
johanssonsoundsymbolic-Basque-senses,johanssonsoundsymbolic-Basque,senses,340,,,
johanssonsoundsymbolic-Berik-concepts,johanssonsoundsymbolic-Berik,concepts,254,,,
johanssonsoundsymbolic-Berik-forms,johanssonsoundsymbolic-Berik,forms,313,,,
johanssonsoundsymbolic-Berik-senses,johanssonsoundsymbolic-Berik,senses,313,,,
johanssonsoundsymbolic-Berta-concepts,johanssonsoundsymbolic-Berta,concepts,252,,,
johanssonsoundsymbolic-Berta-forms,johanssonsoundsymbolic-Berta,forms,302,,,
johanssonsoundsymbolic-Berta-senses,johanssonsoundsymbolic-Berta,senses,302,,,
johanssonsoundsymbolic-Bezhta-concepts,johanssonsoundsymbolic-Bezhta,concepts,270,,,
johanssonsoundsymbolic-Bezhta-forms,johanssonsoundsymbolic-Bezhta,forms,297,,,
johanssonsoundsymbolic-Bezhta-senses,johanssonsoundsymbolic-Bezhta,senses,297,,,
johanssonsoundsymbolic-Bezhta-NoseAndMountain,johanssonsoundsymbolic-Bezhta,NoseAndMountain,True,NoseAndMountain-True,,
johanssonsoundsymbolic-Burushaski-concepts,johanssonsoundsymbolic-Burushaski,concepts,267,,,
johanssonsoundsymbolic-Burushaski-forms,johanssonsoundsymbolic-Burushaski,forms,327,,,
johanssonsoundsymbolic-Burushaski-senses,johanssonsoundsymbolic-Burushaski,senses,327,,,
johanssonsoundsymbolic-Cavinena-concepts,johanssonsoundsymbolic-Cavinena,concepts,275,,,
johanssonsoundsymbolic-Cavinena-forms,johanssonsoundsymbolic-Cavinena,forms,334,,,
johanssonsoundsymbolic-Cavinena-senses,johanssonsoundsymbolic-Cavinena,senses,334,,,
johanssonsoundsymbolic-Cavinena-SkinAndBark,johanssonsoundsymbolic-Cavinena,SkinAndBark,True,SkinAndBark-True,,
johanssonsoundsymbolic-Chachi-concepts,johanssonsoundsymbolic-Chachi,concepts,278,,,
johanssonsoundsymbolic-Chachi-forms,johanssonsoundsymbolic-Chachi,forms,337,,,
johanssonsoundsymbolic-Chachi-senses,johanssonsoundsymbolic-Chachi,senses,337,,,
johanssonsoundsymbolic-Chatino-concepts,johanssonsoundsymbolic-Chatino,concepts,269,,,
johanssonsoundsymbolic-Chatino-forms,johanssonsoundsymbolic-Chatino,forms,326,,,
johanssonsoundsymbolic-Chatino-senses,johanssonsoundsymbolic-Chatino,senses,326,,,
johanssonsoundsymbolic-Chipaya-concepts,johanssonsoundsymbolic-Chipaya,concepts,263,,,
johanssonsoundsymbolic-Chipaya-forms,johanssonsoundsymbolic-Chipaya,forms,296,,,
johanssonsoundsymbolic-Chipaya-senses,johanssonsoundsymbolic-Chipaya,senses,296,,,
johanssonsoundsymbolic-Chipaya-HairAndStone,johanssonsoundsymbolic-Chipaya,HairAndStone,True,HairAndStone-True,,
johanssonsoundsymbolic-Chipaya-TesticlesAndEgg,johanssonsoundsymbolic-Chipaya,TesticlesAndEgg,True,TesticlesAndEgg-True,,
johanssonsoundsymbolic-Cofan-concepts,johanssonsoundsymbolic-Cofan,concepts,278,,,
johanssonsoundsymbolic-Cofan-forms,johanssonsoundsymbolic-Cofan,forms,336,,,
johanssonsoundsymbolic-Cofan-senses,johanssonsoundsymbolic-Cofan,senses,336,,,
johanssonsoundsymbolic-Cofan-BreastAndSeed,johanssonsoundsymbolic-Cofan,BreastAndSeed,True,BreastAndSeed-True,,
johanssonsoundsymbolic-Cofan-NippleAndSeed,johanssonsoundsymbolic-Cofan,NippleAndSeed,True,NippleAndSeed-True,,
johanssonsoundsymbolic-Cofan-SkinAndBark,johanssonsoundsymbolic-Cofan,SkinAndBark,True,SkinAndBark-True,,
johanssonsoundsymbolic-Copainalazoque-concepts,johanssonsoundsymbolic-Copainalazoque,concepts,259,,,
johanssonsoundsymbolic-Copainalazoque-forms,johanssonsoundsymbolic-Copainalazoque,forms,318,,,
johanssonsoundsymbolic-Copainalazoque-senses,johanssonsoundsymbolic-Copainalazoque,senses,318,,,
johanssonsoundsymbolic-Dime-concepts,johanssonsoundsymbolic-Dime,concepts,250,,,
johanssonsoundsymbolic-Dime-forms,johanssonsoundsymbolic-Dime,forms,287,,,
johanssonsoundsymbolic-Dime-senses,johanssonsoundsymbolic-Dime,senses,287,,,
johanssonsoundsymbolic-Djingili-concepts,johanssonsoundsymbolic-Djingili,concepts,251,,,
johanssonsoundsymbolic-Djingili-forms,johanssonsoundsymbolic-Djingili,forms,295,,,
johanssonsoundsymbolic-Djingili-senses,johanssonsoundsymbolic-Djingili,senses,295,,,
johanssonsoundsymbolic-Djingili-BrainAndEgg,johanssonsoundsymbolic-Djingili,BrainAndEgg,True,BrainAndEgg-True,,
johanssonsoundsymbolic-Enapaworomaipu-concepts,johanssonsoundsymbolic-Enapaworomaipu,concepts,276,,,
johanssonsoundsymbolic-Enapaworomaipu-forms,johanssonsoundsymbolic-Enapaworomaipu,forms,327,,,
johanssonsoundsymbolic-Enapaworomaipu-senses,johanssonsoundsymbolic-Enapaworomaipu,senses,327,,,
johanssonsoundsymbolic-Estonian-concepts,johanssonsoundsymbolic-Estonian,concepts,280,,,
johanssonsoundsymbolic-Estonian-forms,johanssonsoundsymbolic-Estonian,forms,340,,,
johanssonsoundsymbolic-Estonian-senses,johanssonsoundsymbolic-Estonian,senses,340,,,
johanssonsoundsymbolic-Georgian-concepts,johanssonsoundsymbolic-Georgian,concepts,283,,,
johanssonsoundsymbolic-Georgian-forms,johanssonsoundsymbolic-Georgian,forms,343,,,
johanssonsoundsymbolic-Georgian-senses,johanssonsoundsymbolic-Georgian,senses,343,,,
johanssonsoundsymbolic-Grasskoiari-concepts,johanssonsoundsymbolic-Grasskoiari,concepts,260,,,
johanssonsoundsymbolic-Grasskoiari-forms,johanssonsoundsymbolic-Grasskoiari,forms,320,,,
johanssonsoundsymbolic-Grasskoiari-senses,johanssonsoundsymbolic-Grasskoiari,senses,320,,,
johanssonsoundsymbolic-Grasskoiari-BoneAndRiver,johanssonsoundsymbolic-Grasskoiari,BoneAndRiver,True,BoneAndRiver-True,,
johanssonsoundsymbolic-Grasskoiari-SkinAndBark,johanssonsoundsymbolic-Grasskoiari,SkinAndBark,True,SkinAndBark-True,,
johanssonsoundsymbolic-GreatAndamanese-concepts,johanssonsoundsymbolic-GreatAndamanese,concepts,254,,,
johanssonsoundsymbolic-GreatAndamanese-forms,johanssonsoundsymbolic-GreatAndamanese,forms,297,,,
johanssonsoundsymbolic-GreatAndamanese-senses,johanssonsoundsymbolic-GreatAndamanese,senses,297,,,
johanssonsoundsymbolic-Guahibo-concepts,johanssonsoundsymbolic-Guahibo,concepts,272,,,
johanssonsoundsymbolic-Guahibo-forms,johanssonsoundsymbolic-Guahibo,forms,331,,,
johanssonsoundsymbolic-Guahibo-senses,johanssonsoundsymbolic-Guahibo,senses,331,,,
johanssonsoundsymbolic-Guahibo-TesticlesAndEgg,johanssonsoundsymbolic-Guahibo,TesticlesAndEgg,True,TesticlesAndEgg-True,,
johanssonsoundsymbolic-Guarani-concepts,johanssonsoundsymbolic-Guarani,concepts,284,,,
johanssonsoundsymbolic-Guarani-forms,johanssonsoundsymbolic-Guarani,forms,343,,,
johanssonsoundsymbolic-Guarani-senses,johanssonsoundsymbolic-Guarani,senses,343,,,
johanssonsoundsymbolic-Guarani-BackAndBark,johanssonsoundsymbolic-Guarani,BackAndBark,True,BackAndBark-True,,
johanssonsoundsymbolic-Guhusamane-concepts,johanssonsoundsymbolic-Guhusamane,concepts,275,,,
johanssonsoundsymbolic-Guhusamane-forms,johanssonsoundsymbolic-Guhusamane,forms,327,,,
johanssonsoundsymbolic-Guhusamane-senses,johanssonsoundsymbolic-Guhusamane,senses,327,,,
johanssonsoundsymbolic-Haidanorthern-concepts,johanssonsoundsymbolic-Haidanorthern,concepts,273,,,
johanssonsoundsymbolic-Haidanorthern-forms,johanssonsoundsymbolic-Haidanorthern,forms,332,,,
johanssonsoundsymbolic-Haidanorthern-senses,johanssonsoundsymbolic-Haidanorthern,senses,332,,,
johanssonsoundsymbolic-Halkomelem-concepts,johanssonsoundsymbolic-Halkomelem,concepts,278,,,
johanssonsoundsymbolic-Halkomelem-forms,johanssonsoundsymbolic-Halkomelem,forms,338,,,
johanssonsoundsymbolic-Halkomelem-senses,johanssonsoundsymbolic-Halkomelem,senses,338,,,
johanssonsoundsymbolic-HighlandOaxacaChontal-concepts,johanssonsoundsymbolic-HighlandOaxacaChontal,concepts,256,,,
johanssonsoundsymbolic-HighlandOaxacaChontal-forms,johanssonsoundsymbolic-HighlandOaxacaChontal,forms,282,,,
johanssonsoundsymbolic-HighlandOaxacaChontal-senses,johanssonsoundsymbolic-HighlandOaxacaChontal,senses,282,,,
johanssonsoundsymbolic-Huave-concepts,johanssonsoundsymbolic-Huave,concepts,264,,,
johanssonsoundsymbolic-Huave-forms,johanssonsoundsymbolic-Huave,forms,323,,,
johanssonsoundsymbolic-Huave-senses,johanssonsoundsymbolic-Huave,senses,323,,,
johanssonsoundsymbolic-Hupde-concepts,johanssonsoundsymbolic-Hupde,concepts,265,,,
johanssonsoundsymbolic-Hupde-forms,johanssonsoundsymbolic-Hupde,forms,324,,,
johanssonsoundsymbolic-Hupde-senses,johanssonsoundsymbolic-Hupde,senses,324,,,
johanssonsoundsymbolic-ImbaburaQuechua-concepts,johanssonsoundsymbolic-ImbaburaQuechua,concepts,279,,,
johanssonsoundsymbolic-ImbaburaQuechua-forms,johanssonsoundsymbolic-ImbaburaQuechua,forms,307,,,
johanssonsoundsymbolic-ImbaburaQuechua-senses,johanssonsoundsymbolic-ImbaburaQuechua,senses,307,,,
johanssonsoundsymbolic-ImbaburaQuechua-TesticlesAndEgg,johanssonsoundsymbolic-ImbaburaQuechua,TesticlesAndEgg,True,TesticlesAndEgg-True,,
johanssonsoundsymbolic-Ineseno-concepts,johanssonsoundsymbolic-Ineseno,concepts,269,,,
johanssonsoundsymbolic-Ineseno-forms,johanssonsoundsymbolic-Ineseno,forms,329,,,
johanssonsoundsymbolic-Ineseno-senses,johanssonsoundsymbolic-Ineseno,senses,329,,,
johanssonsoundsymbolic-Ineseno-BodyAndSeed,johanssonsoundsymbolic-Ineseno,BodyAndSeed,True,BodyAndSeed-True,,
johanssonsoundsymbolic-Ineseno-FleshAndSeed,johanssonsoundsymbolic-Ineseno,FleshAndSeed,True,FleshAndSeed-True,,
johanssonsoundsymbolic-Jamamadi-concepts,johanssonsoundsymbolic-Jamamadi,concepts,257,,,
johanssonsoundsymbolic-Jamamadi-forms,johanssonsoundsymbolic-Jamamadi,forms,316,,,
johanssonsoundsymbolic-Jamamadi-senses,johanssonsoundsymbolic-Jamamadi,senses,316,,,
johanssonsoundsymbolic-Jamamadi-EyeAndSeed,johanssonsoundsymbolic-Jamamadi,EyeAndSeed,True,EyeAndSeed-True,,
johanssonsoundsymbolic-Jamamadi-SkinAndBark,johanssonsoundsymbolic-Jamamadi,SkinAndBark,True,SkinAndBark-True,,
johanssonsoundsymbolic-Japanese-concepts,johanssonsoundsymbolic-Japanese,concepts,281,,,
johanssonsoundsymbolic-Japanese-forms,johanssonsoundsymbolic-Japanese,forms,341,,,
johanssonsoundsymbolic-Japanese-senses,johanssonsoundsymbolic-Japanese,senses,341,,,
johanssonsoundsymbolic-Japanese-NoseAndFlower,johanssonsoundsymbolic-Japanese,NoseAndFlower,True,NoseAndFlower-True,,
johanssonsoundsymbolic-Japanese-ToothAndLeaf,johanssonsoundsymbolic-Japanese,ToothAndLeaf,True,ToothAndLeaf-True,,
johanssonsoundsymbolic-Juhoan-concepts,johanssonsoundsymbolic-Juhoan,concepts,273,,,
johanssonsoundsymbolic-Juhoan-forms,johanssonsoundsymbolic-Juhoan,forms,333,,,
johanssonsoundsymbolic-Juhoan-senses,johanssonsoundsymbolic-Juhoan,senses,333,,,
johanssonsoundsymbolic-Kaingang-concepts,johanssonsoundsymbolic-Kaingang,concepts,264,,,
johanssonsoundsymbolic-Kaingang-forms,johanssonsoundsymbolic-Kaingang,forms,324,,,
johanssonsoundsymbolic-Kaingang-senses,johanssonsoundsymbolic-Kaingang,senses,324,,,
johanssonsoundsymbolic-Kaingang-HeadAndMountain,johanssonsoundsymbolic-Kaingang,HeadAndMountain,True,HeadAndMountain-True,,
johanssonsoundsymbolic-Kaingang-SkinAndBark,johanssonsoundsymbolic-Kaingang,SkinAndBark,True,SkinAndBark-True,,
johanssonsoundsymbolic-Kanuri-concepts,johanssonsoundsymbolic-Kanuri,concepts,283,,,
johanssonsoundsymbolic-Kanuri-forms,johanssonsoundsymbolic-Kanuri,forms,343,,,
johanssonsoundsymbolic-Kanuri-senses,johanssonsoundsymbolic-Kanuri,senses,343,,,
johanssonsoundsymbolic-Karok-concepts,johanssonsoundsymbolic-Karok,concepts,273,,,
johanssonsoundsymbolic-Karok-forms,johanssonsoundsymbolic-Karok,forms,333,,,
johanssonsoundsymbolic-Karok-senses,johanssonsoundsymbolic-Karok,senses,333,,,
johanssonsoundsymbolic-Karok-SkinAndBark,johanssonsoundsymbolic-Karok,SkinAndBark,True,SkinAndBark-True,,
johanssonsoundsymbolic-Katcha-concepts,johanssonsoundsymbolic-Katcha,concepts,272,,,
johanssonsoundsymbolic-Katcha-forms,johanssonsoundsymbolic-Katcha,forms,332,,,
johanssonsoundsymbolic-Katcha-senses,johanssonsoundsymbolic-Katcha,senses,332,,,
johanssonsoundsymbolic-Kekchi-concepts,johanssonsoundsymbolic-Kekchi,concepts,276,,,
johanssonsoundsymbolic-Kekchi-forms,johanssonsoundsymbolic-Kekchi,forms,335,,,
johanssonsoundsymbolic-Kekchi-senses,johanssonsoundsymbolic-Kekchi,senses,335,,,
johanssonsoundsymbolic-Ket-concepts,johanssonsoundsymbolic-Ket,concepts,278,,,
johanssonsoundsymbolic-Ket-forms,johanssonsoundsymbolic-Ket,forms,337,,,
johanssonsoundsymbolic-Ket-senses,johanssonsoundsymbolic-Ket,senses,337,,,
johanssonsoundsymbolic-Klamath-concepts,johanssonsoundsymbolic-Klamath,concepts,263,,,
johanssonsoundsymbolic-Klamath-forms,johanssonsoundsymbolic-Klamath,forms,311,,,
johanssonsoundsymbolic-Klamath-senses,johanssonsoundsymbolic-Klamath,senses,311,,,
johanssonsoundsymbolic-Korean-concepts,johanssonsoundsymbolic-Korean,concepts,273,,,
johanssonsoundsymbolic-Korean-forms,johanssonsoundsymbolic-Korean,forms,333,,,
johanssonsoundsymbolic-Korean-senses,johanssonsoundsymbolic-Korean,senses,333,,,
johanssonsoundsymbolic-Korean-MouthAndLeaf,johanssonsoundsymbolic-Korean,MouthAndLeaf,True,MouthAndLeaf-True,,
johanssonsoundsymbolic-Kwaza-concepts,johanssonsoundsymbolic-Kwaza,concepts,256,,,
johanssonsoundsymbolic-Kwaza-forms,johanssonsoundsymbolic-Kwaza,forms,315,,,
johanssonsoundsymbolic-Kwaza-senses,johanssonsoundsymbolic-Kwaza,senses,315,,,
johanssonsoundsymbolic-Kwaza-KneeAndSeed,johanssonsoundsymbolic-Kwaza,KneeAndSeed,True,KneeAndSeed-True,,
johanssonsoundsymbolic-Lakota-concepts,johanssonsoundsymbolic-Lakota,concepts,281,,,
johanssonsoundsymbolic-Lakota-forms,johanssonsoundsymbolic-Lakota,forms,341,,,
johanssonsoundsymbolic-Lakota-senses,johanssonsoundsymbolic-Lakota,senses,341,,,
johanssonsoundsymbolic-Maasai-concepts,johanssonsoundsymbolic-Maasai,concepts,271,,,
johanssonsoundsymbolic-Maasai-forms,johanssonsoundsymbolic-Maasai,forms,323,,,
johanssonsoundsymbolic-Maasai-senses,johanssonsoundsymbolic-Maasai,senses,323,,,
johanssonsoundsymbolic-Mailu-concepts,johanssonsoundsymbolic-Mailu,concepts,256,,,
johanssonsoundsymbolic-Mailu-forms,johanssonsoundsymbolic-Mailu,forms,288,,,
johanssonsoundsymbolic-Mailu-senses,johanssonsoundsymbolic-Mailu,senses,288,,,
johanssonsoundsymbolic-Mali-concepts,johanssonsoundsymbolic-Mali,concepts,266,,,
johanssonsoundsymbolic-Mali-forms,johanssonsoundsymbolic-Mali,forms,302,,,
johanssonsoundsymbolic-Mali-senses,johanssonsoundsymbolic-Mali,senses,302,,,
johanssonsoundsymbolic-Manange-concepts,johanssonsoundsymbolic-Manange,concepts,274,,,
johanssonsoundsymbolic-Manange-forms,johanssonsoundsymbolic-Manange,forms,333,,,
johanssonsoundsymbolic-Manange-senses,johanssonsoundsymbolic-Manange,senses,333,,,
johanssonsoundsymbolic-Mandinka-concepts,johanssonsoundsymbolic-Mandinka,concepts,277,,,
johanssonsoundsymbolic-Mandinka-forms,johanssonsoundsymbolic-Mandinka,forms,337,,,
johanssonsoundsymbolic-Mandinka-senses,johanssonsoundsymbolic-Mandinka,senses,337,,,
johanssonsoundsymbolic-Mandinka-HandAndRoot,johanssonsoundsymbolic-Mandinka,HandAndRoot,True,HandAndRoot-True,,
johanssonsoundsymbolic-Mandinka-SkinAndBark,johanssonsoundsymbolic-Mandinka,SkinAndBark,True,SkinAndBark-True,,
johanssonsoundsymbolic-Mapudungun-concepts,johanssonsoundsymbolic-Mapudungun,concepts,277,,,
johanssonsoundsymbolic-Mapudungun-forms,johanssonsoundsymbolic-Mapudungun,forms,337,,,
johanssonsoundsymbolic-Mapudungun-senses,johanssonsoundsymbolic-Mapudungun,senses,337,,,
johanssonsoundsymbolic-Maybrat-concepts,johanssonsoundsymbolic-Maybrat,concepts,274,,,
johanssonsoundsymbolic-Maybrat-forms,johanssonsoundsymbolic-Maybrat,forms,334,,,
johanssonsoundsymbolic-Maybrat-senses,johanssonsoundsymbolic-Maybrat,senses,334,,,
johanssonsoundsymbolic-Miskito-concepts,johanssonsoundsymbolic-Miskito,concepts,271,,,
johanssonsoundsymbolic-Miskito-forms,johanssonsoundsymbolic-Miskito,forms,331,,,
johanssonsoundsymbolic-Miskito-senses,johanssonsoundsymbolic-Miskito,senses,331,,,
johanssonsoundsymbolic-Mocovi-concepts,johanssonsoundsymbolic-Mocovi,concepts,273,,,
johanssonsoundsymbolic-Mocovi-forms,johanssonsoundsymbolic-Mocovi,forms,333,,,
johanssonsoundsymbolic-Mocovi-senses,johanssonsoundsymbolic-Mocovi,senses,333,,,
johanssonsoundsymbolic-Mocovi-HairAndLeaf,johanssonsoundsymbolic-Mocovi,HairAndLeaf,True,HairAndLeaf-True,,
johanssonsoundsymbolic-Mojave-concepts,johanssonsoundsymbolic-Mojave,concepts,272,,,
johanssonsoundsymbolic-Mojave-forms,johanssonsoundsymbolic-Mojave,forms,332,,,
johanssonsoundsymbolic-Mojave-senses,johanssonsoundsymbolic-Mojave,senses,332,,,
johanssonsoundsymbolic-Mongolian-concepts,johanssonsoundsymbolic-Mongolian,concepts,275,,,
johanssonsoundsymbolic-Mongolian-forms,johanssonsoundsymbolic-Mongolian,forms,335,,,
johanssonsoundsymbolic-Mongolian-senses,johanssonsoundsymbolic-Mongolian,senses,335,,,
johanssonsoundsymbolic-Moseten-concepts,johanssonsoundsymbolic-Moseten,concepts,278,,,
johanssonsoundsymbolic-Moseten-forms,johanssonsoundsymbolic-Moseten,forms,322,,,
johanssonsoundsymbolic-Moseten-senses,johanssonsoundsymbolic-Moseten,senses,322,,,
johanssonsoundsymbolic-Movima-concepts,johanssonsoundsymbolic-Movima,concepts,268,,,
johanssonsoundsymbolic-Movima-forms,johanssonsoundsymbolic-Movima,forms,326,,,
johanssonsoundsymbolic-Movima-senses,johanssonsoundsymbolic-Movima,senses,326,,,
johanssonsoundsymbolic-Muinane-concepts,johanssonsoundsymbolic-Muinane,concepts,263,,,
johanssonsoundsymbolic-Muinane-forms,johanssonsoundsymbolic-Muinane,forms,322,,,
johanssonsoundsymbolic-Muinane-senses,johanssonsoundsymbolic-Muinane,senses,322,,,
johanssonsoundsymbolic-Muruihuitoto-concepts,johanssonsoundsymbolic-Muruihuitoto,concepts,273,,,
johanssonsoundsymbolic-Muruihuitoto-forms,johanssonsoundsymbolic-Muruihuitoto,forms,324,,,
johanssonsoundsymbolic-Muruihuitoto-senses,johanssonsoundsymbolic-Muruihuitoto,senses,324,,,
johanssonsoundsymbolic-Natchez-concepts,johanssonsoundsymbolic-Natchez,concepts,257,,,
johanssonsoundsymbolic-Natchez-forms,johanssonsoundsymbolic-Natchez,forms,308,,,
johanssonsoundsymbolic-Natchez-senses,johanssonsoundsymbolic-Natchez,senses,308,,,
johanssonsoundsymbolic-Nezperce-concepts,johanssonsoundsymbolic-Nezperce,concepts,283,,,
johanssonsoundsymbolic-Nezperce-forms,johanssonsoundsymbolic-Nezperce,forms,343,,,
johanssonsoundsymbolic-Nezperce-senses,johanssonsoundsymbolic-Nezperce,senses,343,,,
johanssonsoundsymbolic-Ngarinyin-concepts,johanssonsoundsymbolic-Ngarinyin,concepts,255,,,
johanssonsoundsymbolic-Ngarinyin-forms,johanssonsoundsymbolic-Ngarinyin,forms,304,,,
johanssonsoundsymbolic-Ngarinyin-senses,johanssonsoundsymbolic-Ngarinyin,senses,304,,,
johanssonsoundsymbolic-Ngarluma-concepts,johanssonsoundsymbolic-Ngarluma,concepts,258,,,
johanssonsoundsymbolic-Ngarluma-forms,johanssonsoundsymbolic-Ngarluma,forms,303,,,
johanssonsoundsymbolic-Ngarluma-senses,johanssonsoundsymbolic-Ngarluma,senses,303,,,
johanssonsoundsymbolic-Ninam-concepts,johanssonsoundsymbolic-Ninam,concepts,252,,,
johanssonsoundsymbolic-Ninam-forms,johanssonsoundsymbolic-Ninam,forms,309,,,
johanssonsoundsymbolic-Ninam-senses,johanssonsoundsymbolic-Ninam,senses,309,,,
